[DEBUG] 2020-04-06 20:40:56.844 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-06 20:40:56.916 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-06 20:40:56.995 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-06 20:40:58.218 [http-nio-8080-exec-1] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-06 20:40:58.262 [http-nio-8080-exec-1] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-06 20:41:00.962 [http-nio-8080-exec-1] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-04-06 20:41:00.964 [http-nio-8080-exec-1] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-04-06 20:41:01.441 [http-nio-8080-exec-1] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-06 20:41:06.118 [http-nio-8080-exec-1] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-06 20:41:06.578 [http-nio-8080-exec-1] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-06 20:41:06.599 [http-nio-8080-exec-1] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-04-06 20:41:29.616 [http-nio-8080-exec-1] AbstractEntityPersister - Static SQL for entity: edu.matc.entity.Author
[DEBUG] 2020-04-06 20:41:29.617 [http-nio-8080-exec-1] AbstractEntityPersister -  Version select: select id from author where id =?
[DEBUG] 2020-04-06 20:41:29.618 [http-nio-8080-exec-1] AbstractEntityPersister -  Snapshot select: select author_.id, author_.first_name as first_na2_0_, author_.last_name as last_nam3_0_ from author author_ where author_.id=?
[DEBUG] 2020-04-06 20:41:29.618 [http-nio-8080-exec-1] AbstractEntityPersister -  Insert 0: insert into author (first_name, last_name, id) values (?, ?, ?)
[DEBUG] 2020-04-06 20:41:29.618 [http-nio-8080-exec-1] AbstractEntityPersister -  Update 0: update author set first_name=?, last_name=? where id=?
[DEBUG] 2020-04-06 20:41:29.618 [http-nio-8080-exec-1] AbstractEntityPersister -  Delete 0: delete from author where id=?
[DEBUG] 2020-04-06 20:41:29.618 [http-nio-8080-exec-1] AbstractEntityPersister -  Identity insert: insert into author (first_name, last_name) values (?, ?)
[DEBUG] 2020-04-06 20:41:29.785 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2bfe82da]
[DEBUG] 2020-04-06 20:41:29.809 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : books
[DEBUG] 2020-04-06 20:41:29.835 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@28b46534]
[DEBUG] 2020-04-06 20:41:29.845 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@49de23e6]
[DEBUG] 2020-04-06 20:41:29.848 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : books.author
[DEBUG] 2020-04-06 20:41:29.849 [http-nio-8080-exec-1] MetamodelGraphWalker - Property path deemed to be circular : books.author
[DEBUG] 2020-04-06 20:41:29.850 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : books.isbn
[DEBUG] 2020-04-06 20:41:29.851 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : books.publicationYear
[DEBUG] 2020-04-06 20:41:29.851 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : books.title
[DEBUG] 2020-04-06 20:41:29.851 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : firstName
[DEBUG] 2020-04-06 20:41:29.851 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : lastName
[DEBUG] 2020-04-06 20:41:29.870 [http-nio-8080-exec-1] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-04-06 20:41:29.960 [http-nio-8080-exec-1] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-04-06 20:41:29.998 [http-nio-8080-exec-1] LoadPlanTreePrinter - LoadPlan(entity=edu.matc.entity.Author)
    - Returns
       - EntityReturnImpl(entity=edu.matc.entity.Author, querySpaceUid=<gen:0>, path=edu.matc.entity.Author)
          - CollectionAttributeFetchImpl(collection=edu.matc.entity.Author.books, querySpaceUid=<gen:1>, path=edu.matc.entity.Author.books)
             - (collection element) CollectionFetchableElementEntityGraph(entity=edu.matc.entity.Book, querySpaceUid=<gen:2>, path=edu.matc.entity.Author.books.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=edu.matc.entity.Author)
          - SQL table alias mapping - author0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}
          - JOIN (JoinDefinedByMetadata(books)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=edu.matc.entity.Author.books)
                - SQL table alias mapping - books1_
                - alias suffix - 1_
                - suffixed key columns - {author_i5_1_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_1_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=edu.matc.entity.Book)
                      - SQL table alias mapping - books1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_1_2_}

[DEBUG] 2020-04-06 20:41:30.028 [http-nio-8080-exec-1] EntityLoader - Static select for entity edu.matc.entity.Author [NONE]: select author0_.id as id1_0_0_, author0_.first_name as first_na2_0_0_, author0_.last_name as last_nam3_0_0_, books1_.author_id as author_i5_1_1_, books1_.id as id1_1_1_, books1_.id as id1_1_2_, books1_.author_id as author_i5_1_2_, books1_.isbn as isbn2_1_2_, books1_.publication_year as publicat3_1_2_, books1_.title as title4_1_2_ from author author0_ left outer join book books1_ on author0_.id=books1_.author_id where author0_.id=?
[DEBUG] 2020-04-06 20:41:30.028 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@14cc0a18]
[DEBUG] 2020-04-06 20:41:30.029 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : books
[DEBUG] 2020-04-06 20:41:30.029 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@2afca8e5]
[DEBUG] 2020-04-06 20:41:30.029 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4d078eaa]
[DEBUG] 2020-04-06 20:41:30.030 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : books.author
[DEBUG] 2020-04-06 20:41:30.030 [http-nio-8080-exec-1] MetamodelGraphWalker - Property path deemed to be circular : books.author
[DEBUG] 2020-04-06 20:41:30.030 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : books.isbn
[DEBUG] 2020-04-06 20:41:30.030 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : books.publicationYear
[DEBUG] 2020-04-06 20:41:30.030 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : books.title
[DEBUG] 2020-04-06 20:41:30.030 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : firstName
[DEBUG] 2020-04-06 20:41:30.031 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : lastName
[DEBUG] 2020-04-06 20:41:30.031 [http-nio-8080-exec-1] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-04-06 20:41:30.031 [http-nio-8080-exec-1] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-04-06 20:41:30.032 [http-nio-8080-exec-1] LoadPlanTreePrinter - LoadPlan(entity=edu.matc.entity.Author)
    - Returns
       - EntityReturnImpl(entity=edu.matc.entity.Author, querySpaceUid=<gen:0>, path=edu.matc.entity.Author)
          - CollectionAttributeFetchImpl(collection=edu.matc.entity.Author.books, querySpaceUid=<gen:1>, path=edu.matc.entity.Author.books)
             - (collection element) CollectionFetchableElementEntityGraph(entity=edu.matc.entity.Book, querySpaceUid=<gen:2>, path=edu.matc.entity.Author.books.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=edu.matc.entity.Author)
          - SQL table alias mapping - author0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}
          - JOIN (JoinDefinedByMetadata(books)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=edu.matc.entity.Author.books)
                - SQL table alias mapping - books1_
                - alias suffix - 1_
                - suffixed key columns - {author_i5_1_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_1_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=edu.matc.entity.Book)
                      - SQL table alias mapping - books1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_1_2_}

[DEBUG] 2020-04-06 20:41:30.032 [http-nio-8080-exec-1] EntityLoader - Static select for entity edu.matc.entity.Author [READ]: select author0_.id as id1_0_0_, author0_.first_name as first_na2_0_0_, author0_.last_name as last_nam3_0_0_, books1_.author_id as author_i5_1_1_, books1_.id as id1_1_1_, books1_.id as id1_1_2_, books1_.author_id as author_i5_1_2_, books1_.isbn as isbn2_1_2_, books1_.publication_year as publicat3_1_2_, books1_.title as title4_1_2_ from author author0_ left outer join book books1_ on author0_.id=books1_.author_id where author0_.id=?
[DEBUG] 2020-04-06 20:41:30.153 [http-nio-8080-exec-1] Loader - Static select for action ACTION_MERGE on entity edu.matc.entity.Author: select author0_.id as id1_0_1_, author0_.first_name as first_na2_0_1_, author0_.last_name as last_nam3_0_1_, books1_.author_id as author_i5_1_3_, books1_.id as id1_1_3_, books1_.id as id1_1_0_, books1_.author_id as author_i5_1_0_, books1_.isbn as isbn2_1_0_, books1_.publication_year as publicat3_1_0_, books1_.title as title4_1_0_ from author author0_ left outer join book books1_ on author0_.id=books1_.author_id where author0_.id=?
[DEBUG] 2020-04-06 20:41:30.156 [http-nio-8080-exec-1] Loader - Static select for action ACTION_REFRESH on entity edu.matc.entity.Author: select author0_.id as id1_0_1_, author0_.first_name as first_na2_0_1_, author0_.last_name as last_nam3_0_1_, books1_.author_id as author_i5_1_3_, books1_.id as id1_1_3_, books1_.id as id1_1_0_, books1_.author_id as author_i5_1_0_, books1_.isbn as isbn2_1_0_, books1_.publication_year as publicat3_1_0_, books1_.title as title4_1_0_ from author author0_ left outer join book books1_ on author0_.id=books1_.author_id where author0_.id=?
[DEBUG] 2020-04-06 20:41:30.157 [http-nio-8080-exec-1] AbstractEntityPersister - Static SQL for entity: edu.matc.entity.Book
[DEBUG] 2020-04-06 20:41:30.158 [http-nio-8080-exec-1] AbstractEntityPersister -  Version select: select id from book where id =?
[DEBUG] 2020-04-06 20:41:30.158 [http-nio-8080-exec-1] AbstractEntityPersister -  Snapshot select: select book_.id, book_.author_id as author_i5_1_, book_.isbn as isbn2_1_, book_.publication_year as publicat3_1_, book_.title as title4_1_ from book book_ where book_.id=?
[DEBUG] 2020-04-06 20:41:30.158 [http-nio-8080-exec-1] AbstractEntityPersister -  Insert 0: insert into book (author_id, isbn, publication_year, title, id) values (?, ?, ?, ?, ?)
[DEBUG] 2020-04-06 20:41:30.158 [http-nio-8080-exec-1] AbstractEntityPersister -  Update 0: update book set author_id=?, isbn=?, publication_year=?, title=? where id=?
[DEBUG] 2020-04-06 20:41:30.158 [http-nio-8080-exec-1] AbstractEntityPersister -  Delete 0: delete from book where id=?
[DEBUG] 2020-04-06 20:41:30.158 [http-nio-8080-exec-1] AbstractEntityPersister -  Identity insert: insert into book (author_id, isbn, publication_year, title) values (?, ?, ?, ?)
[DEBUG] 2020-04-06 20:41:30.158 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5ec2982f]
[DEBUG] 2020-04-06 20:41:30.159 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : author
[DEBUG] 2020-04-06 20:41:30.159 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@83d9687]
[DEBUG] 2020-04-06 20:41:30.161 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : author.books
[DEBUG] 2020-04-06 20:41:30.162 [http-nio-8080-exec-1] MetamodelGraphWalker - Property path deemed to be circular : author.books
[DEBUG] 2020-04-06 20:41:30.162 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : author.firstName
[DEBUG] 2020-04-06 20:41:30.162 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : author.lastName
[DEBUG] 2020-04-06 20:41:30.163 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : isbn
[DEBUG] 2020-04-06 20:41:30.176 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : publicationYear
[DEBUG] 2020-04-06 20:41:30.176 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : title
[DEBUG] 2020-04-06 20:41:30.176 [http-nio-8080-exec-1] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-04-06 20:41:30.177 [http-nio-8080-exec-1] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-04-06 20:41:30.180 [http-nio-8080-exec-1] LoadPlanTreePrinter - LoadPlan(entity=edu.matc.entity.Book)
    - Returns
       - EntityReturnImpl(entity=edu.matc.entity.Book, querySpaceUid=<gen:0>, path=edu.matc.entity.Book)
          - EntityAttributeFetchImpl(entity=edu.matc.entity.Author, querySpaceUid=<gen:1>, path=edu.matc.entity.Book.author)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=edu.matc.entity.Book)
          - SQL table alias mapping - book0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}
          - JOIN (JoinDefinedByMetadata(author)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=edu.matc.entity.Author)
                - SQL table alias mapping - author1_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}

[DEBUG] 2020-04-06 20:41:30.180 [http-nio-8080-exec-1] EntityLoader - Static select for entity edu.matc.entity.Book [NONE]: select book0_.id as id1_1_0_, book0_.author_id as author_i5_1_0_, book0_.isbn as isbn2_1_0_, book0_.publication_year as publicat3_1_0_, book0_.title as title4_1_0_, author1_.id as id1_0_1_, author1_.first_name as first_na2_0_1_, author1_.last_name as last_nam3_0_1_ from book book0_ left outer join author author1_ on book0_.author_id=author1_.id where book0_.id=?
[DEBUG] 2020-04-06 20:41:30.181 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5980f909]
[DEBUG] 2020-04-06 20:41:30.182 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : author
[DEBUG] 2020-04-06 20:41:30.182 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@54e1bcc9]
[DEBUG] 2020-04-06 20:41:30.182 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : author.books
[DEBUG] 2020-04-06 20:41:30.182 [http-nio-8080-exec-1] MetamodelGraphWalker - Property path deemed to be circular : author.books
[DEBUG] 2020-04-06 20:41:30.183 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : author.firstName
[DEBUG] 2020-04-06 20:41:30.183 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : author.lastName
[DEBUG] 2020-04-06 20:41:30.183 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : isbn
[DEBUG] 2020-04-06 20:41:30.183 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : publicationYear
[DEBUG] 2020-04-06 20:41:30.187 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : title
[DEBUG] 2020-04-06 20:41:30.193 [http-nio-8080-exec-1] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-04-06 20:41:30.199 [http-nio-8080-exec-1] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-04-06 20:41:30.213 [http-nio-8080-exec-1] LoadPlanTreePrinter - LoadPlan(entity=edu.matc.entity.Book)
    - Returns
       - EntityReturnImpl(entity=edu.matc.entity.Book, querySpaceUid=<gen:0>, path=edu.matc.entity.Book)
          - EntityAttributeFetchImpl(entity=edu.matc.entity.Author, querySpaceUid=<gen:1>, path=edu.matc.entity.Book.author)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=edu.matc.entity.Book)
          - SQL table alias mapping - book0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}
          - JOIN (JoinDefinedByMetadata(author)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=edu.matc.entity.Author)
                - SQL table alias mapping - author1_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}

[DEBUG] 2020-04-06 20:41:30.213 [http-nio-8080-exec-1] EntityLoader - Static select for entity edu.matc.entity.Book [READ]: select book0_.id as id1_1_0_, book0_.author_id as author_i5_1_0_, book0_.isbn as isbn2_1_0_, book0_.publication_year as publicat3_1_0_, book0_.title as title4_1_0_, author1_.id as id1_0_1_, author1_.first_name as first_na2_0_1_, author1_.last_name as last_nam3_0_1_ from book book0_ left outer join author author1_ on book0_.author_id=author1_.id where book0_.id=?
[DEBUG] 2020-04-06 20:41:30.217 [http-nio-8080-exec-1] Loader - Static select for action ACTION_MERGE on entity edu.matc.entity.Book: select book0_.id as id1_1_0_, book0_.author_id as author_i5_1_0_, book0_.isbn as isbn2_1_0_, book0_.publication_year as publicat3_1_0_, book0_.title as title4_1_0_ from book book0_ where book0_.id=?
[DEBUG] 2020-04-06 20:41:30.218 [http-nio-8080-exec-1] Loader - Static select for action ACTION_REFRESH on entity edu.matc.entity.Book: select book0_.id as id1_1_0_, book0_.author_id as author_i5_1_0_, book0_.isbn as isbn2_1_0_, book0_.publication_year as publicat3_1_0_, book0_.title as title4_1_0_ from book book0_ where book0_.id=?
[DEBUG] 2020-04-06 20:41:30.279 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@b1be500]
[DEBUG] 2020-04-06 20:41:30.280 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4bd74f49]
[DEBUG] 2020-04-06 20:41:30.280 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : author
[DEBUG] 2020-04-06 20:41:30.280 [http-nio-8080-exec-1] MetamodelGraphWalker - Property path deemed to be circular : author
[DEBUG] 2020-04-06 20:41:30.281 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : isbn
[DEBUG] 2020-04-06 20:41:30.282 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : publicationYear
[DEBUG] 2020-04-06 20:41:30.282 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : title
[DEBUG] 2020-04-06 20:41:30.282 [http-nio-8080-exec-1] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-04-06 20:41:30.315 [http-nio-8080-exec-1] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-04-06 20:41:30.316 [http-nio-8080-exec-1] LoadPlanTreePrinter - LoadPlan(collection=edu.matc.entity.Author.books)
    - Returns
       - CollectionReturnImpl(collection=edu.matc.entity.Author.books, querySpaceUid=<gen:0>, path=[edu.matc.entity.Author.books])
          - (collection element) CollectionFetchableElementEntityGraph(entity=edu.matc.entity.Book, querySpaceUid=<gen:1>, path=[edu.matc.entity.Author.books].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=edu.matc.entity.Author.books)
          - SQL table alias mapping - books0_
          - alias suffix - 0_
          - suffixed key columns - {author_i5_1_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=edu.matc.entity.Book)
                - SQL table alias mapping - books0_
                - alias suffix - 1_
                - suffixed key columns - {id1_1_1_}

[DEBUG] 2020-04-06 20:41:30.338 [http-nio-8080-exec-1] CollectionLoader - Static select for collection edu.matc.entity.Author.books: select books0_.author_id as author_i5_1_0_, books0_.id as id1_1_0_, books0_.id as id1_1_1_, books0_.author_id as author_i5_1_1_, books0_.isbn as isbn2_1_1_, books0_.publication_year as publicat3_1_1_, books0_.title as title4_1_1_ from book books0_ where books0_.author_id=?
[DEBUG] 2020-04-06 20:41:30.775 [http-nio-8080-exec-1] SchemaManagementToolCoordinator - No actions specified; doing nothing
[DEBUG] 2020-04-06 20:41:30.776 [http-nio-8080-exec-1] JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
[DEBUG] 2020-04-06 20:41:30.778 [http-nio-8080-exec-1] JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
[DEBUG] 2020-04-06 20:41:30.860 [http-nio-8080-exec-1] StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[INFO ] 2020-04-06 20:41:30.861 [http-nio-8080-exec-1] JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[DEBUG] 2020-04-06 20:41:30.863 [http-nio-8080-exec-1] NamedQueryRepository - Checking 0 named HQL queries
[DEBUG] 2020-04-06 20:41:30.864 [http-nio-8080-exec-1] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 2020-04-06 20:41:30.888 [http-nio-8080-exec-1] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@409a8458
[DEBUG] 2020-04-06 20:41:30.896 [http-nio-8080-exec-1] SessionFactoryRegistry - Registering SessionFactory: 250f8727-c5d1-44e0-ad20-c5e4b55db6f4 (<unnamed>)
[DEBUG] 2020-04-06 20:41:30.900 [http-nio-8080-exec-1] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 2020-04-06 20:41:33.015 [http-nio-8080-exec-1] StatisticsInitiator - Statistics initialized [enabled=false]
[DEBUG] 2020-04-06 20:41:33.255 [http-nio-8080-exec-1] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from Author as generatedAlias0
[DEBUG] 2020-04-06 20:41:33.455 [http-nio-8080-exec-1] QueryTranslatorFactoryInitiator - QueryTranslatorFactory: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@24d66a29
[DEBUG] 2020-04-06 20:41:33.763 [http-nio-8080-exec-1] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from edu.matc.entity.Author as generatedAlias0
[DEBUG] 2020-04-06 20:41:33.800 [http-nio-8080-exec-1] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-04-06 20:41:33.906 [http-nio-8080-exec-1] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[IDENT] Node: 'edu'
       |     |  |  |  \-[IDENT] Node: 'matc'
       |     |  |  \-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'Author'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2020-04-06 20:41:34.164 [http-nio-8080-exec-1] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2020-04-06 20:41:34.392 [http-nio-8080-exec-1] FromElement - FromClause{level=1} : edu.matc.entity.Author (generatedAlias0) -> author0_
[DEBUG] 2020-04-06 20:41:34.420 [http-nio-8080-exec-1] FromReferenceNode - Resolved : generatedAlias0 -> author0_.id
[DEBUG] 2020-04-06 20:41:34.437 [http-nio-8080-exec-1] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2020-04-06 20:41:34.446 [http-nio-8080-exec-1] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} author0_.id ) ( FromClause{level=1} author author0_ ) )
[DEBUG] 2020-04-06 20:41:34.549 [http-nio-8080-exec-1] JoinProcessor - Using FROM fragment [author author0_]
[DEBUG] 2020-04-06 20:41:34.550 [http-nio-8080-exec-1] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2020-04-06 20:41:34.553 [http-nio-8080-exec-1] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (author)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'author0_.id as id1_0_' {alias=generatedAlias0, className=edu.matc.entity.Author, tableAlias=author0_}
    |  \-[SQL_TOKEN] SqlFragment: 'author0_.first_name as first_na2_0_, author0_.last_name as last_nam3_0_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[author0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'author author0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=author,tableAlias=author0_,origin=null,columns={,className=edu.matc.entity.Author}}

[DEBUG] 2020-04-06 20:41:34.572 [http-nio-8080-exec-1] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-04-06 20:41:34.637 [http-nio-8080-exec-1] QueryTranslatorImpl - HQL: select generatedAlias0 from edu.matc.entity.Author as generatedAlias0
